idUslugi;cena;kosztaWlasne;przychod;czasTrwania;satysfakcjaKlienta;idDnia_FK;idPracownika_FK;idSalonu_FK;idKlienta_FK;idMiejscowosci_FK;idTypuUslugi_FK
36081;252,95;18,35;234,6;121;4;601;231;30;6959;8;25
36082;294,85;29,26;265,59;59;5;1643;255;18;8284;27;14
36083;184,71;9,49;175,22;20;5;2421;947;16;6172;32;22
36084;196,74;36,74;160;361;4;2910;52;27;9413;48;10
36085;149,14;26,88;122,26;411;2;3506;647;3;16269;18;33
36086;148,71;18,15;130,56;403;5;9;589;16;3812;4;22
36087;338,98;12,23;326,75;57;5;1201;807;6;13491;34;1
36088;174,35;21,84;152,51;286;4;2175;912;30;4473;17;16
36089;111,75;25,61;86,14;250;5;3521;433;27;4654;31;16
36090;228,25;9,47;218,78;110;5;271;337;1;13453;39;23
36091;326,98;25,17;301,81;57;4;1917;878;29;15507;7;24
36092;305,5;16,13;289,37;366;5;200;252;20;8664;17;14
36093;230,11;20,93;209,18;30;5;2136;557;25;19227;27;12
36094;241,47;23,67;217,8;360;2;2372;527;10;15917;41;19
36095;323,21;14,37;308,84;376;1;2366;624;21;9278;30;27
36096;189,25;24,2;165,05;190;5;2914;779;27;18172;43;21
36097;149,54;34,36;115,18;373;3;2702;234;26;9255;18;13
36098;250,93;17,89;233,04;72;4;267;626;23;4332;20;39
36099;149,46;36,87;112,59;267;5;1931;582;14;16586;28;9
36100;217,49;28,77;188,72;385;5;980;335;4;1144;13;13
36101;362,5;20,85;341,65;251;2;2277;246;21;16859;27;15
36102;126,18;7,71;118,47;185;5;2848;44;28;7734;7;8
36103;296,74;26,88;269,86;91;2;472;752;15;18297;33;9
36104;260,89;18,87;242,02;245;5;2053;222;25;3444;22;15
36105;134,64;12,7;121,94;328;3;2437;594;26;14140;19;28
36106;116,63;27,34;89,29;413;5;418;638;29;8594;27;25
36107;229,1;26,29;202,81;342;4;2830;643;32;13581;18;28
36108;214,89;11,44;203,45;19;4;1784;596;32;10327;28;37
36109;92,55;41,47;51,08;398;5;2531;280;26;12850;28;12
36110;157,6;15,96;141,64;301;5;2445;255;23;12739;31;24
36111;310,89;36,96;273,93;245;4;925;638;33;3551;17;22
36112;318,85;37,06;281,79;235;3;2354;623;31;15734;37;18
36113;257,16;7,5;249,66;334;5;1846;555;3;6988;34;39
36114;245,28;35,72;209,56;222;5;2653;587;7;5746;45;19
36115;307,68;9,41;298,27;110;5;2830;252;21;5642;35;38
36116;145,62;17,72;127,9;316;3;2024;581;2;18564;3;39
36117;335,5;8,5;327;110;2;3544;889;27;12407;25;39
36118;311,88;26,62;285,26;60;4;3189;284;22;9127;38;31
36119;186,76;10,25;176,51;110;5;2821;291;11;10034;8;13
36120;182,34;14,2;168,14;119;3;2343;663;32;18547;37;26
36121;262,47;16,69;245,78;39;4;2198;243;22;10637;48;26
36122;272,51;13,57;258,94;92;3;3497;244;31;2808;23;28
36123;224,8;14,24;210,56;242;4;2852;579;18;217;29;21
36124;205,32;25,98;179,34;346;3;1198;242;1;11648;35;14
36125;316,98;39,52;277,46;368;5;3620;848;33;9684;14;18
36126;252,34;13,69;238,65;268;5;3185;505;26;17578;1;12
36127;267,9;8,2;259,7;378;4;2717;902;30;6985;29;14
36128;266,41;31,71;234,7;377;2;3190;634;12;3062;35;8
36129;162,25;11,89;150,36;121;4;567;628;30;9986;26;14
36130;203,5;7,65;195,85;83;5;3614;414;27;15096;21;19
36131;216,98;7,02;209,96;394;5;3351;358;25;11932;45;36
36132;357,98;21,05;336,93;413;5;3031;655;31;8927;32;23
36133;210,54;10,11;200,43;310;3;1990;580;32;5767;27;18
36134;360,72;8,39;352,33;316;4;3120;126;28;2660;14;11
36135;193,16;7,69;185,47;298;5;3647;487;26;7275;35;2
36136;163,98;30,86;133,12;227;5;3247;854;29;3988;24;10
36137;202,23;7,93;194,3;385;4;3028;796;29;11147;39;16
36138;142,77;37,57;105,2;35;5;2162;668;32;10438;47;15
36139;328,94;13,87;315,07;57;5;2456;35;29;3042;16;12
36140;281,53;20,27;261,26;277;5;2824;667;31;10581;35;31
36141;356,93;40,3;316,63;253;4;3586;854;28;17352;40;26
36142;211,15;41,83;169,32;251;4;2934;80;27;5636;16;35
36143;275,25;23,61;251,64;245;5;2948;484;2;12118;21;21
36144;143,93;9,19;134,74;65;4;3116;235;32;16077;32;25
36145;182,88;7,48;175,4;354;3;1445;150;11;6876;28;39
36146;223,16;32,76;190,4;28;5;1729;668;30;10288;4;11
36147;305,07;21,44;283,63;391;4;538;100;27;13626;13;11
36148;282,71;36,12;246,59;273;5;3064;831;14;3841;39;15
36149;183,24;24,45;158,79;253;5;1060;645;22;8556;22;35
36150;92,77;9,19;83,58;213;5;2904;364;2;15595;11;16
36151;327,29;21,24;306,05;415;5;1495;790;22;3369;26;32
36152;382,27;27,69;354,58;218;5;1380;239;7;5186;2;19
36153;260,2;39,54;220,66;316;5;921;644;13;8390;33;14
36154;126,83;24,28;102,55;20;4;2981;74;25;11479;41;39
36155;170,21;37,14;133,07;235;4;2319;490;28;15371;37;15
36156;289,39;41,93;247,46;253;5;2158;200;22;18083;43;34
36157;171,31;19,76;151,55;381;5;191;235;2;8417;9;30
36158;291,03;40,73;250,3;115;5;3192;392;29;8609;44;20
36159;260,48;39,28;221,2;353;5;2981;630;29;6749;37;33
36160;98,88;8,45;90,43;210;4;450;98;29;8282;37;23
36161;364,78;25,43;339,35;36;4;2697;262;20;6412;45;18
36162;272,27;38,46;233,81;153;5;1962;964;32;13035;30;11
36163;156,07;28,95;127,12;167;4;3484;653;29;5580;10;19
36164;271,21;23,5;247,71;171;5;1316;349;20;8271;17;8
36165;346,62;22,23;324,39;223;5;2566;831;30;9137;7;10
36166;329,88;23,92;305,96;264;4;3573;583;2;3444;41;18
36167;316,72;10,37;306,35;265;5;3184;233;28;15067;15;35
36168;371,48;10,72;360,76;408;5;1936;631;29;880;28;15
36169;258,97;12,08;246,89;98;3;539;27;31;387;12;24
36170;194,06;8,34;185,72;125;4;1762;391;27;12423;30;5
36171;119,39;36,19;83,2;196;4;2332;654;5;6359;22;13
36172;106,64;24,45;82,19;329;3;1754;957;23;3429;11;23
36173;299,03;35,47;263,56;415;3;2035;252;15;5000;41;10
36174;376,42;36,85;339,57;169;4;3088;583;22;2526;15;36
36175;342,2;9,37;332,83;135;4;1641;262;27;10179;34;19
36176;258,75;7,28;251,47;186;2;2522;655;15;7199;18;13
36177;264,11;26,03;238,08;86;1;2946;285;25;10123;23;32
36178;266,67;41,95;224,72;384;4;3034;649;31;9224;24;37
36179;135,75;30,02;105,73;296;4;2385;414;28;4565;16;26
36180;274,21;16,36;257,85;338;5;3139;23;2;8906;43;10
36181;338,24;8,22;330,02;136;5;2243;409;21;11536;14;29
36182;290,36;18,9;271,46;236;4;95;655;32;4629;36;37
36183;156,35;30,6;125,75;303;5;870;605;32;17446;38;22
36184;234,89;32,23;202,66;49;5;2410;989;2;3232;4;36
36185;288,38;25,66;262,72;403;4;1943;598;27;13433;19;12
36186;179,92;37,2;142,72;79;4;1867;250;27;6787;28;13
36187;136,18;18,9;117,28;281;5;777;668;27;14260;28;22
36188;363,03;39,99;323,04;151;4;3125;312;32;10314;27;23
36189;296,5;22,05;274,45;238;2;2848;668;15;7016;36;17
36190;160,01;17,69;142,32;287;5;3087;489;23;11127;20;39
36191;360,2;12,68;347,52;293;5;2838;588;27;12718;24;27
36192;250,82;36,54;214,28;35;4;2819;812;29;17058;33;9
36193;333,67;15,22;318,45;273;5;2778;388;27;6775;12;15
36194;285,07;21,07;264;65;5;92;621;11;8085;13;18
36195;188,54;19,35;169,19;35;5;1819;592;17;16633;36;17
36196;193,37;11,63;181,74;311;5;2012;541;23;7280;29;21
36197;274,59;17,99;256,6;82;5;3400;626;25;6713;21;27
36198;337,41;7,12;330,29;376;5;1824;106;26;6617;13;29
36199;204,72;34;170,72;317;4;2385;644;17;7996;13;37
36200;250,4;37,6;212,8;326;4;1818;560;1;8073;13;16
36201;253,69;30,73;222,96;160;4;581;651;10;909;21;13
36202;134,42;10,91;123,51;378;5;1232;609;29;5491;18;10
36203;158,39;33,31;125,08;246;5;3043;130;11;7887;25;20
36204;97,64;20,89;76,75;256;1;3418;54;17;6394;33;10
36205;339,86;18,18;321,68;350;4;1836;377;19;16401;5;15
36206;128,66;14,91;113,75;307;5;1790;649;23;3087;30;20
36207;133,1;17,69;115,41;410;2;2379;362;22;10051;35;18
36208;213,62;37,79;175,83;189;3;1425;79;14;16911;9;18
36209;291,07;38,61;252,46;388;5;1287;108;4;4930;11;29
36210;106,82;24,28;82,54;264;5;1934;609;29;12183;35;32
36211;115,57;38,44;77,13;166;5;824;233;17;903;5;9
36212;237,92;40,43;197,49;111;5;1728;649;12;13322;36;1
36213;165,36;16,82;148,54;204;4;2799;446;32;15223;25;18
36214;372,01;12,62;359,39;277;4;574;633;31;5503;32;35
36215;248,73;10,96;237,77;329;5;3232;249;2;14810;20;39
36216;193,11;40,91;152,2;356;2;1633;749;1;15823;12;10
36217;136,56;18,01;118,55;118;4;2834;435;31;4808;2;15
36218;267;27,92;239,08;89;3;2476;955;21;7941;38;35
36219;238,06;9,77;228,29;186;3;3399;234;28;7192;25;15
36220;343,82;35,24;308,58;319;3;3367;577;9;17724;30;15
36221;254,65;10,89;243,76;364;4;357;921;29;19226;9;9
36222;257,58;20,47;237,11;193;2;130;242;32;18345;39;16
36223;364,28;9,43;354,85;233;5;3555;243;25;3704;31;9
36224;320,32;41,95;278,37;125;2;3264;336;25;18714;31;20
36225;260,92;18,19;242,73;294;2;2904;538;30;1785;25;36
36226;146,85;22,11;124,74;236;1;2027;880;12;7031;30;23
36227;315,69;22,06;293,63;263;5;561;279;22;13471;30;15
36228;216,18;20,72;195,46;26;3;1848;658;12;9346;16;38
36229;322,58;28,38;294,2;395;5;192;451;25;16263;33;35
36230;198,39;27,04;171,35;198;4;3331;326;19;15736;38;10
36231;365,75;32,83;332,92;27;5;1903;246;17;4893;28;18
36232;173,16;38,96;134,2;208;3;2463;697;32;16782;41;39
36233;298,95;16,12;282,83;339;4;3645;499;30;3440;9;16
36234;97,41;31,19;66,22;41;4;1233;983;22;10519;45;23
36235;205,15;7,52;197,63;235;2;1558;249;7;3432;25;10
36236;358,94;29,73;329,21;31;5;708;555;20;7261;4;14
36237;111,69;9,43;102,26;229;3;1511;587;27;6315;42;8
36238;329,2;10,71;318,49;243;5;1519;15;15;14593;33;13
36239;288,07;26,24;261,83;113;5;3170;249;30;9119;47;20
36240;283,11;34,05;249,06;276;5;694;445;1;15948;46;15
36241;376,86;34,25;342,61;353;5;2619;561;27;12332;39;14
36242;376,93;19,91;357,02;66;5;2358;168;5;17916;37;35
36243;336,51;41,02;295,49;121;4;3075;608;31;9867;31;20
36244;149,73;11,09;138,64;233;4;691;238;27;11753;3;17
36245;189,38;31,74;157,64;139;4;1988;723;31;10356;11;10
36246;164,97;36,71;128,26;31;4;1822;84;9;4397;3;34
36247;287,34;31,18;256,16;216;3;3540;661;33;8701;19;35
36248;249,5;7,35;242,15;53;5;2749;603;3;16268;30;20
36249;205,64;19,77;185,87;325;4;3099;906;28;16156;42;28
36250;247,79;33,43;214,36;37;4;1248;649;15;18214;38;31
36251;241,71;27,6;214,11;167;5;266;646;30;5118;34;35
36252;324,04;17,67;306,37;55;4;2379;334;28;5548;7;28
36253;372,88;18,13;354,75;34;5;2225;435;21;6161;47;18
36254;173,58;16,04;157,54;114;5;3269;206;29;19002;25;39
36255;121,34;7,16;114,18;140;5;1744;590;22;5128;4;39
36256;259,6;20,6;239;290;3;3648;588;22;6707;28;19
36257;102,77;13,65;89,12;414;5;2450;614;33;6735;24;29
36258;128,06;18,43;109,63;78;4;1732;638;27;9847;15;17
36259;336,74;8,04;328,7;191;5;1537;312;28;6046;26;1
36260;377,37;39,89;337,48;190;4;2587;983;16;8361;35;14
36261;130,2;13,08;117,12;100;4;3623;643;25;3232;9;20
36262;127,81;30,95;96,86;331;5;2891;572;32;10202;37;26
36263;389,24;23,14;366,1;391;5;2863;244;12;4812;6;5
36264;101,43;36,67;64,76;109;4;2679;911;32;3341;2;39
36265;349,51;25,55;323,96;17;4;2569;347;29;9776;31;32
36266;345,34;31,51;313,83;284;5;975;292;29;18346;29;38
36267;353,89;11,64;342,25;66;3;3333;586;18;657;20;23
36268;306,13;11,92;294,21;384;4;3399;638;18;10190;12;16
36269;212,41;29,95;182,46;116;4;1993;320;29;7243;34;39
36270;143,74;41,01;102,73;33;3;2984;931;10;3115;38;16
36271;327,95;11,85;316,1;131;2;1657;476;28;10632;12;14
36272;342,77;28,33;314,44;210;5;1621;612;17;4837;28;26
36273;313,59;42;271,59;249;4;1928;657;23;5935;16;19
36274;360,81;17,95;342,86;136;3;1973;60;13;18325;12;19
36275;309,64;11,15;298,49;278;4;1671;598;14;11127;45;35
36276;140,41;33,56;106,85;153;4;3412;243;21;8646;47;13
36277;224,33;20,14;204,19;206;3;3067;305;28;377;32;17
36278;223,84;26,88;196,96;313;3;2903;472;29;9977;41;38
36279;244,59;27,88;216,71;408;3;2816;675;24;3689;33;36
36280;195,34;14,06;181,28;290;4;2691;487;17;14589;23;36
36281;125,56;37,94;87,62;345;5;2989;889;6;14612;34;37
36282;284,99;8,81;276,18;401;5;3586;314;23;7569;31;3
36283;389,83;9,75;380,08;27;5;2264;826;3;4889;30;15
36284;256,91;36,76;220,15;132;3;1398;613;21;5418;20;21
36285;131,86;9,99;121,87;22;4;2707;657;19;827;1;32
36286;329,64;40,72;288,92;359;5;2863;668;33;8592;40;15
36287;211,82;38,68;173,14;359;5;2074;45;27;10615;18;26
36288;260,9;26,6;234,3;413;4;384;266;8;13778;12;26
36289;107,91;38,94;68,97;408;4;3635;443;17;14958;3;12
36290;329,36;18,51;310,85;52;4;1604;569;7;4065;17;28
36291;338,2;20,99;317,21;26;4;3512;238;3;6405;14;23
36292;111,93;41,96;69,97;338;4;2819;608;29;10062;33;15
36293;376,22;8,3;367,92;242;5;1991;144;25;2900;7;39
36294;113,61;29,73;83,88;151;3;3366;306;28;6089;40;20
36295;110,08;13,77;96,31;411;4;3187;664;10;12713;13;25
36296;187,51;16,57;170,94;121;4;907;627;31;9150;35;16
36297;249,89;36,95;212,94;206;4;2427;122;12;9921;14;29
36298;270,61;16,28;254,33;243;4;2915;61;28;4120;32;29
36299;183,2;36,63;146,57;376;4;3168;160;21;9938;21;34
36300;154,36;30,41;123,95;320;3;2181;652;27;8307;3;17
36301;330,68;19,23;311,45;43;5;422;959;27;7694;28;26
36302;301,29;19,3;281,99;35;2;3513;343;30;8941;25;38
36303;110,42;23,79;86,63;223;5;2908;599;22;17869;41;2
36304;261,69;9,08;252,61;294;2;3361;902;31;15432;20;21
36305;167,63;8,42;159,21;254;4;2137;240;25;9899;38;30
36306;341,47;19,05;322,42;407;2;3041;492;1;13197;25;17
36307;174,39;17,26;157,13;322;3;1843;631;26;8291;39;5
36308;224,56;21,44;203,12;362;5;3256;587;22;13779;22;2
36309;343,62;25,61;318,01;199;5;723;637;22;16595;44;8
36310;104,88;20,4;84,48;241;4;3165;876;19;12311;33;30
36311;129,87;28,85;101,02;336;5;1270;689;21;263;33;11
36312;358,26;13,32;344,94;357;4;632;630;25;6833;38;35
36313;386,76;34,38;352,38;252;5;2414;368;25;88;8;38
36314;122,42;41,92;80,5;101;4;2007;647;28;7058;16;38
36315;248,71;21,97;226,74;237;3;2310;362;30;9898;36;28
36316;317,11;31,65;285,46;259;2;3307;499;21;14154;10;20
36317;108,14;10,1;98,04;66;5;63;348;8;6938;34;11
36318;192,1;13,08;179,02;151;4;1562;661;27;1648;48;34
36319;382,62;8,03;374,59;241;4;2852;233;28;15190;5;8
36320;124,2;35,3;88,9;287;5;293;591;29;7628;25;39
36321;299,86;16,2;283,66;92;4;3137;246;22;17672;46;11
36322;220,59;39,55;181,04;301;5;1540;919;29;10027;38;23
36323;283,7;21,61;262,09;229;2;3164;291;31;1569;33;33
36324;122,95;17,72;105,23;46;4;3153;247;31;251;35;36
36325;334,42;40,61;293,81;42;4;927;217;10;1451;36;37
36326;245,46;28,55;216,91;34;5;207;354;18;11533;13;7
36327;132,44;32,71;99,73;186;5;3545;475;29;4220;34;10
36328;107,3;37,08;70,22;278;3;1495;823;22;7955;10;10
36329;175,6;17,08;158,52;186;4;2008;582;32;2798;35;12
36330;207,93;36,08;171,85;290;5;2918;819;32;16809;38;39
36331;206,39;15,53;190,86;18;4;3455;647;28;5021;19;35
36332;228,5;29,64;198,86;383;2;2118;609;23;8625;1;36
36333;164,03;16,4;147,63;168;4;3120;828;22;4180;43;19
36334;213,48;36,82;176,66;220;3;3102;623;16;15266;47;35
36335;161,26;33,87;127,39;157;2;1793;263;21;16458;33;24
36336;170,74;8,41;162,33;144;5;2159;49;18;17088;30;21
36337;340,6;25,98;314,62;415;5;2473;591;18;8257;45;25
36338;283,43;30,2;253,23;327;5;3114;509;3;3161;29;13
36339;166,37;37,36;129,01;167;4;3332;605;29;3592;8;20
36340;127,86;40,8;87,06;328;5;2362;84;13;4695;43;38
36341;237,35;36,33;201,02;399;5;1014;626;19;15360;2;10
36342;219,69;9,41;210,28;116;5;1563;872;30;5271;23;12
36343;134,83;38,07;96,76;142;5;1224;238;7;15468;21;13
36344;388,22;12,43;375,79;62;5;1773;646;17;5350;5;8
36345;105,93;26,8;79,13;138;4;1501;265;32;12936;16;17
36346;345,65;36,2;309,45;38;5;2219;959;23;13791;36;26
36347;351,9;17,27;334,63;286;4;2369;259;31;7667;29;2
36348;102,18;32,74;69,44;104;5;3459;650;15;10045;48;36
36349;217,4;24,12;193,28;23;4;3357;411;30;3635;9;30
36350;381,8;29,61;352,19;114;5;2916;709;15;2865;31;31
36351;108,17;8,85;99,32;19;1;2382;668;27;4315;43;21
36352;295,08;19,22;275,86;180;5;3482;43;25;9040;10;12
36353;103,33;33,49;69,84;164;5;2992;538;28;3159;25;26
36354;164,19;28,12;136,07;39;5;1302;633;21;17351;33;12
36355;120,74;40,32;80,42;267;4;1650;645;28;13602;45;36
36356;214,23;17,54;196,69;55;4;3472;595;1;8482;48;36
36357;190,13;8,03;182,1;319;5;2858;833;28;3920;35;21
36358;225,68;13,83;211,85;188;5;3217;639;10;12793;2;23
36359;277,29;39,11;238,18;62;1;3325;969;32;6357;29;5
36360;280,42;26,22;254,2;233;4;753;881;2;5518;13;1
36361;304,71;31,91;272,8;135;4;3017;752;19;4521;44;13
36362;317,93;15,48;302,45;280;5;2911;55;33;15854;35;6
36363;247,35;18,56;228,79;267;5;1900;632;16;11974;44;22
36364;380,64;22,1;358,54;290;4;1996;835;20;13617;30;22
36365;160,83;8,76;152,07;136;4;1212;651;15;8425;37;23
36366;380,44;9,62;370,82;243;5;3497;610;21;8835;31;15
36367;200,84;17,1;183,74;168;5;3333;319;25;3665;31;16
36368;379,54;34,64;344,9;196;5;780;259;19;4307;15;25
36369;310,24;15,88;294,36;372;4;2945;668;28;2796;35;15
36370;142,35;40,98;101,37;135;4;1751;448;30;3824;30;20
36371;138,14;15,56;122,58;120;5;1873;169;12;561;43;25
36372;342,27;25,97;316,3;118;4;3356;376;33;11530;12;1
36373;329,02;34,73;294,29;371;5;220;653;29;5496;48;35
36374;116,32;23;93,32;402;5;1816;330;30;16493;48;1
36375;271,32;33,76;237,56;180;5;3342;578;25;6484;43;39
36376;195,69;33,35;162,34;372;5;3382;230;10;10356;25;1
36377;286,26;17,52;268,74;39;5;33;81;29;15432;12;16
36378;254,35;41,15;213,2;108;5;2180;626;13;17908;36;7
36379;292,94;7,75;285,19;116;5;1697;612;1;6309;36;11
36380;190,83;39,47;151,36;163;2;3347;230;26;10172;16;15
36381;366,15;21,76;344,39;116;3;2382;259;31;16426;25;11
36382;171,9;22,49;149,41;119;4;2974;913;17;5400;19;22
36383;376,04;16,33;359,71;181;4;57;246;12;1521;17;9
36384;276,4;9,95;266,45;366;4;1036;16;31;6911;3;17
36385;312,94;18,18;294,76;107;5;2591;764;30;7229;16;35
36386;338,46;37,07;301,39;77;5;978;254;14;3962;17;24
36387;127,65;33,5;94,15;373;4;1477;594;21;12429;35;20
36388;372,94;18,12;354,82;211;5;3223;646;11;8372;33;23
36389;151,84;40,82;111,02;90;5;3271;492;25;9823;15;36
36390;121,86;9,48;112,38;338;5;3211;606;31;5147;37;37
36391;351,56;17,69;333,87;161;5;3396;507;5;7341;16;32
36392;158,77;21,76;137,01;208;4;932;125;19;4705;32;19
36393;298,62;16,72;281,9;225;3;3078;645;15;6098;29;33
36394;278,64;33,68;244,96;72;5;505;656;24;17093;13;20
36395;259,11;20,63;238,48;253;5;948;395;7;14374;30;34
36396;190,57;9,67;180,9;46;1;3386;792;30;15622;16;17
36397;92,77;39,93;52,84;257;4;1091;590;18;12912;14;4
36398;352,17;21,54;330,63;129;4;2032;678;17;10808;18;7
36399;170,1;8,26;161,84;57;5;2544;897;23;10259;19;31
36400;91,98;25,86;66,12;44;1;2113;245;30;7763;30;23
36401;194,45;11,9;182,55;194;4;2393;607;25;8500;34;16
36402;251,12;38,45;212,67;239;5;3257;668;32;16810;4;27
36403;121,53;40,06;81,47;166;4;3290;574;30;9115;16;10
36404;376,52;26,66;349,86;202;5;2268;185;1;14788;10;17
36405;295,06;18,92;276,14;309;1;1221;247;30;16219;38;25
36406;93,47;15,86;77,61;279;5;3275;192;23;8424;37;20
36407;172,87;14,47;158,4;396;5;835;640;10;7745;26;2
36408;387,88;22,01;365,87;314;3;2214;649;31;9333;36;35
36409;257,02;38,59;218,43;119;4;3352;784;24;1906;39;8
36410;278,3;39,24;239,06;215;4;3310;650;31;8283;13;16
36411;164,5;8,1;156,4;307;4;1876;605;28;15760;13;20
36412;209,1;8,31;200,79;229;5;1474;200;31;5787;29;18
36413;210,7;10,64;200,06;399;2;2511;487;16;8825;38;36
36414;127,07;16,28;110,79;132;1;2085;484;19;7667;37;13
36415;220,28;16,97;203,31;324;4;2826;656;20;6278;12;32
36416;143,27;24,79;118,48;201;3;2023;67;30;7336;4;19
36417;328,23;34,36;293,87;365;3;2182;619;29;8044;33;11
36418;354,95;36,32;318,63;360;5;2931;246;15;9177;33;20
36419;148,34;16,5;131,84;359;1;3466;586;33;5631;31;15
36420;314,7;18,27;296,43;175;4;3438;455;5;16075;35;11
36421;335,95;16,46;319,49;75;5;2096;661;2;7639;45;19
36422;267,9;19,41;248,49;216;2;1663;643;7;16504;34;28
36423;161,06;21,95;139,11;289;2;278;625;18;9561;23;12
36424;353,49;7,14;346,35;340;5;1209;589;8;10580;35;11
36425;254,31;35,38;218,93;169;1;2904;498;33;14172;8;37
36426;288,95;13,51;275,44;242;3;3154;935;19;7461;25;11
36427;101,76;12,57;89,19;299;5;2407;630;17;16662;40;15
36428;139,04;23,88;115,16;211;3;103;591;18;18008;39;19
36429;140,81;27,54;113,27;314;5;663;925;27;6663;25;23
36430;276,75;31,49;245,26;229;5;2254;278;27;11486;24;17
36431;316,71;11,14;305,57;222;4;2754;422;5;4525;15;10
36432;276,43;28,52;247,91;308;5;2382;882;30;10682;33;23
36433;228,12;34,71;193,41;336;5;3054;172;15;15145;2;19
36434;152,84;27,72;125,12;165;4;1579;762;30;5938;18;8
36435;115,73;22,14;93,59;405;2;3179;943;28;5546;5;18
36436;227,71;26,55;201,16;178;4;2535;724;33;13340;20;27
36437;264,64;34,23;230,41;176;5;1533;635;33;3677;35;20
36438;140,14;13,98;126,16;358;4;2667;13;32;15076;42;25
36439;362,53;18,84;343,69;29;5;3209;707;19;7391;26;19
36440;200,02;38,1;161,92;108;3;3250;624;32;9314;4;25
36441;197,61;37,28;160,33;380;5;2170;663;30;12423;31;15
36442;375,3;37,8;337,5;28;5;2128;235;7;9456;23;13
36443;94,22;23,6;70,62;117;5;3079;623;29;19623;14;22
36444;105,9;16,14;89,76;324;5;2045;790;28;17692;5;27
36445;254,01;8,5;245,51;40;1;1907;266;23;12612;35;19
36446;184,96;8,67;176,29;372;3;2161;9;1;13732;18;18
36447;345,3;33,31;311,99;147;5;3205;666;30;6856;45;31
36448;307,6;12,26;295,34;368;3;3339;592;28;14756;2;16
36449;144,84;27,25;117,59;389;4;1216;153;16;3563;41;17
36450;205,15;10,52;194,63;255;3;831;453;28;5593;26;8
36451;218,52;22,96;195,56;220;4;1724;316;3;19062;35;16
36452;129,06;19,23;109,83;336;4;3572;554;24;7129;40;37
36453;167,31;38,12;129,19;304;4;311;774;30;3323;14;20
36454;208,55;36,48;172,07;320;1;1836;616;32;7838;20;15
36455;211,4;36,6;174,8;63;4;2875;632;20;12019;13;26
36456;331,26;35,33;295,93;259;3;1989;634;2;1940;25;19
36457;173,96;34,53;139,43;19;3;2653;265;23;18149;10;18
36458;343,35;34,35;309;48;4;3273;99;19;2909;21;19
36459;145,82;34,88;110,94;194;4;1560;463;3;707;46;11
36460;106,67;16,88;89,79;105;4;1851;529;9;7721;28;18
36461;218,27;29,6;188,67;129;3;3366;635;31;7259;22;18
36462;371,25;27,83;343,42;299;1;1105;265;30;3818;12;21
36463;350,91;31,9;319,01;408;3;3434;252;21;10853;40;10
36464;177,17;30,08;147,09;61;5;3309;598;12;17258;42;28
36465;112,63;10,92;101,71;392;5;3557;237;15;9247;12;13
36466;276,04;28,35;247,69;231;5;2329;991;2;18549;33;13
36467;104,12;16,42;87,7;395;5;1674;871;32;2206;46;26
36468;210,78;14,37;196,41;320;4;2816;661;11;10172;37;24
36469;184,56;38,68;145,88;260;5;522;904;17;8409;24;7
36470;176,76;16,28;160,48;257;5;3267;652;33;12639;33;16
36471;100,39;16,51;83,88;205;4;1594;251;26;10059;2;10
36472;383,71;29,01;354,7;122;5;2653;263;2;18053;27;13
36473;171,8;15,6;156,2;226;4;1848;697;15;8204;41;39
36474;219,15;27;192,15;176;5;2924;668;18;7942;30;9
36475;95,24;20,71;74,53;239;4;2534;509;5;11508;32;12
36476;259,04;19,46;239,58;96;3;517;706;12;10037;4;8
